#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id_board
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:19:58.116585179Z,27.4,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:24:59.144373338Z,27.42,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:30:00.115994319Z,27.39,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:35:01.127368658Z,27.38,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:44:40.837556433Z,27.41,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:49:41.77016456Z,27.27,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:54:42.831885432Z,27.17,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T18:59:43.883894899Z,27.14,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-14T19:04:44.841924667Z,27.09,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:08:09.164594198Z,25.79,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:14:10.216098923Z,25.89,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:20:11.26157432Z,25.53,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:26:12.209019384Z,25.51,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:32:13.267933133Z,26.01,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:38:14.223951295Z,25.99,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:44:15.288482439Z,25.86,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:50:16.362998595Z,26.02,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T08:56:17.345097228Z,26.09,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:02:18.428028816Z,26.12,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:08:19.395622081Z,26.16,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:14:20.565698059Z,26.37,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:20:21.533527772Z,26.34,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:26:22.465151674Z,26.39,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:32:23.510767657Z,26.39,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:38:24.460634797Z,26.4,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:44:25.517948496Z,26.56,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:50:26.476953441Z,26.52,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T09:56:27.533636902Z,26.6,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:02:28.597859746Z,26.67,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:08:29.578716826Z,26.68,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:14:30.724795172Z,26.76,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:20:31.578673703Z,26.93,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:26:32.63929659Z,26.98,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:32:33.711568532Z,27.04,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:38:34.783316018Z,27.16,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:44:35.745228032Z,27.19,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:50:36.818046832Z,27.21,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T10:56:37.776537211Z,27.22,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:02:38.840919402Z,27.25,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:08:39.894952228Z,27.23,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:14:40.881091391Z,27.35,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:20:42.958068942Z,27.78,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:32:14.761724876Z,27.9,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:38:15.7952101Z,27.95,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:44:16.862470957Z,28.17,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:50:17.796873983Z,28.3,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T11:56:18.845180246Z,28.09,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:02:19.797467408Z,28.04,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:08:20.856265434Z,28.03,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:14:21.914138442Z,28.28,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:20:22.869994555Z,28.35,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:26:23.925646522Z,28.28,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:32:24.983147968Z,29.04,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:38:25.954609333Z,29.58,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:44:27.061241104Z,27.23,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:50:28.14848089Z,25.84,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T12:56:29.213726332Z,26.82,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:02:30.086656177Z,28.49,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:08:31.155968449Z,29.45,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:27:25.959107084Z,23.7,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:33:26.995131248Z,23.11,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:39:27.956656058Z,22.68,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:45:29.025637199Z,23.53,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:51:29.981205857Z,23.32,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T13:57:31.0440376Z,23.15,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:03:32.111421969Z,25.64,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:09:33.065517799Z,24.3,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:15:34.129155139Z,24.71,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:21:35.091008748Z,24.36,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:27:36.155067012Z,26.99,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:33:37.214709038Z,25.09,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:39:38.169966353Z,26.52,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:45:39.231937595Z,25.57,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:51:40.19967132Z,28.07,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T14:57:41.276151807Z,24.61,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T15:03:42.320881316Z,25.95,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T15:09:43.274048741Z,26.55,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T15:15:44.335053738Z,27.06,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T15:21:45.293689204Z,27.64,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T15:27:46.358981803Z,29.28,air_temp,sensor_measurements,9
,,0,1970-01-01T00:00:00Z,2026-06-17T19:23:47.399723872Z,2026-06-16T15:33:47.425173058Z,28.83,air_temp,sensor_measurements,9
