#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,freq,id_board,model_source
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T17:54:00Z,25.58,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:00:00Z,27.121,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:06:00Z,27.094,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:12:00Z,26.905,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:18:00Z,26.935,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:24:00Z,26.485,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:30:00Z,26.873,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:36:00Z,26.822,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:42:00Z,26.48,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:48:00Z,26.699,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T18:54:00Z,26.592,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:00:00Z,27.166,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:06:00Z,27.208,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:12:00Z,26.919,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:18:00Z,26.937,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:24:00Z,26.48,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:30:00Z,26.882,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:36:00Z,26.836,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:42:00Z,26.48,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:48:00Z,26.712,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T19:54:00Z,26.598,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:00:00Z,24.721,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:06:00Z,24.035,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:12:00Z,24.329,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:18:00Z,24.597,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:24:00Z,24.309,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:30:00Z,24.821,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:36:00Z,24.8,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:42:00Z,24.542,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:48:00Z,24.738,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T20:54:00Z,24.64,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:00:00Z,25.329,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:06:00Z,25.257,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:12:00Z,25.364,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:18:00Z,24.949,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:24:00Z,25.384,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:30:00Z,25.317,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:36:00Z,25.046,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:42:00Z,25.252,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:48:00Z,25.15,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T21:54:00Z,25.259,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:00:00Z,25.468,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:06:00Z,24.989,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:12:00Z,25.009,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:18:00Z,25.17,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:24:00Z,24.747,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:30:00Z,25.183,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:36:00Z,25.08,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:42:00Z,24.856,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:48:00Z,25.01,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T22:54:00Z,24.908,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:00:00Z,26.097,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:06:00Z,25.861,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:12:00Z,25.826,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:18:00Z,25.363,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:24:00Z,25.752,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:30:00Z,25.615,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:36:00Z,25.333,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:42:00Z,25.495,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:48:00Z,25.388,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-23T23:54:00Z,25.491,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:00:00Z,23.577,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:06:00Z,23.374,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:12:00Z,23.564,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:18:00Z,23.827,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:24:00Z,23.554,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:30:00Z,23.993,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:36:00Z,23.981,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:42:00Z,23.807,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:48:00Z,23.948,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T00:54:00Z,23.882,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:00:00Z,23.094,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:06:00Z,23.35,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:12:00Z,23.61,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:18:00Z,23.386,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:24:00Z,23.865,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:30:00Z,23.81,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:36:00Z,23.655,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:42:00Z,23.785,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:48:00Z,23.724,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T01:54:00Z,23.851,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:00:00Z,22.527,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:06:00Z,22.442,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:12:00Z,22.813,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:18:00Z,23.166,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:24:00Z,22.986,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:30:00Z,23.497,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:36:00Z,23.411,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:42:00Z,23.28,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:48:00Z,23.405,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T02:54:00Z,23.341,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:00:00Z,22.466,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:06:00Z,22.489,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:12:00Z,22.788,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:18:00Z,23.098,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:24:00Z,22.926,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:30:00Z,23.416,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:36:00Z,23.306,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:42:00Z,23.202,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:48:00Z,23.292,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T03:54:00Z,23.212,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:00:00Z,22.103,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:06:00Z,22.469,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:12:00Z,22.8,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:18:00Z,22.627,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:24:00Z,23.123,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:30:00Z,23.002,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:36:00Z,22.894,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:42:00Z,22.989,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:48:00Z,22.929,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T04:54:00Z,23.091,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:00:00Z,22.261,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:06:00Z,22.461,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:12:00Z,22.611,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:18:00Z,22.795,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:24:00Z,22.646,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:30:00Z,23.078,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:36:00Z,22.925,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:42:00Z,22.807,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:48:00Z,22.931,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T05:54:00Z,22.908,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:00:00Z,23.835,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:06:00Z,23.707,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:12:00Z,23.727,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:18:00Z,23.424,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:24:00Z,23.79,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:30:00Z,23.622,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:36:00Z,23.49,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:42:00Z,23.634,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:48:00Z,23.594,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T06:54:00Z,23.755,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:00:00Z,23.737,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:06:00Z,23.839,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:12:00Z,23.787,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:18:00Z,23.868,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:24:00Z,23.626,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:30:00Z,24.039,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:36:00Z,23.943,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:42:00Z,23.829,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:48:00Z,23.958,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T07:54:00Z,23.937,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T08:00:00Z,24.439,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T08:06:00Z,24.334,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T08:12:00Z,24.41,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T08:18:00Z,24.143,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T08:24:00Z,24.512,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
,,8,1970-01-01T00:00:00Z,2026-07-25T12:00:50.720269031Z,2026-07-24T08:30:00Z,24.441,leaf_temp_pred,sensor_measurements,6m,3750846324,ENSEMBLE_C
